Unnamed: 0,image_id,min_response,max_response,mean_response,std_response,number of raters,image_filename,artist,title,genre,style,4_styles,2_styles,mean_response_bin,mean_response_scaled
6612,56772,4,74,36.5,24.630120932363635,22,pablo-picasso_sebastia-junyer-vidal-as-matador-1903.jpg,pablo-picasso,sebastia-junyer-vidal-as-matador-1903.jpg,portrait,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,2,3.65
6613,43308,4,100,66.44,22.688249528482068,25,henri-fantin-latour_dark-roses-on-light-background-1891.jpg,henri-fantin-latour,dark-roses-on-light-background-1891.jpg,flower painting,Realism,Representational/ Figurative art,FIGURATIVE,5,6.644
6614,46911,0,100,53.69565217391305,27.951963311446065,23,jean-honore-fragonard_girl-with-a-dog.jpg,jean-honore-fragonard,girl-with-a-dog.jpg,portrait,Rococo,Representational/ Figurative art,FIGURATIVE,3,5.369565217391305
6615,36576,4,100,58.0,23.902580055996744,22,edgar-degas_woman-combing-her-hair-1890.jpg,edgar-degas,woman-combing-her-hair-1890.jpg,nude painting,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.8
6616,33897,0,87,45.48275862068966,25.01945056159189,29,bradley-walker-tomlin_no-5-1952.jpg,bradley-walker-tomlin,no-5-1952.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.548275862068966
6617,44868,1,84,55.10526315789474,26.762109900301017,19,ilya-repin_the-model.jpg,ilya-repin,the-model.jpg,nude painting,Realism,Representational/ Figurative art,FIGURATIVE,4,5.510526315789474
6618,57795,0,96,50.23076923076923,28.280463493100942,26,paul-jenkins_not_detected_235722.jpg,paul-jenkins,235722.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,5.023076923076923
6619,3975,0,100,42.526315789473685,26.947132266923976,38,fernando-calhau_pintura-1972.jpg,fernando-calhau,pintura-1972.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,2,4.252631578947368
6620,40602,7,76,41.72,20.79166499665992,25,georges-braque_fruit-dish.jpg,georges-braque,fruit-dish.jpg,still life,Cubism,Representational abstract art - Identifiable,FIGURATIVE,2,4.172
6621,32295,1,77,49.38095238095238,21.655198430114165,21,anthony-van-dyck_margareta-snyders.jpg,anthony-van-dyck,margareta-snyders.jpg,portrait,Baroque,Representational/ Figurative art,FIGURATIVE,3,4.938095238095238
6622,45891,0,89,50.91304347826087,22.329990114149705,23,jacopo-pontormo_portrait-of-maria-salviati-with-giulia-de-medici.jpg,jacopo-pontormo,portrait-of-maria-salviati-with-giulia-de-medici.jpg,portrait,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.091304347826087
6623,55863,12,85,45.60714285714285,20.845710608987424,28,niko-pirosmani_still-life-with-a-pie.jpg,niko-pirosmani,still-life-with-a-pie.jpg,still life,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,3,4.560714285714285
6624,29925,0,100,49.07692307692308,28.656480002851826,26,agostino-carracci_the-satyr-and-nymph.jpg,agostino-carracci,the-satyr-and-nymph.jpg,nude painting,Baroque,Representational/ Figurative art,FIGURATIVE,3,4.907692307692308
6625,3468,1,100,58.25806451612903,24.22391069712662,31,john-henry-twachtman_house-in-snow.jpg,john-henry-twachtman,house-in-snow.jpg,landscape,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.825806451612904
6626,34506,8,100,60.333333333333336,24.286484581621384,21,camille-pissarro_the-cabage-place-at-pontoise-1882.jpg,camille-pissarro,the-cabage-place-at-pontoise-1882.jpg,landscape,Pointillism,Representational abstract art - Identifiable,FIGURATIVE,4,6.033333333333333
6627,38850,0,99,44.76470588235294,26.920088715875146,17,francesco-hayez_cunnilingus-or-oral-sex-performed-on-a-woman-1.jpg,francesco-hayez,cunnilingus-or-oral-sex-performed-on-a-woman-1.jpg,nude painting,Romanticism,Representational/ Figurative art,FIGURATIVE,3,4.476470588235294
6628,51546,17,97,51.30769230769231,20.81877850551128,26,lucas-cranach-the-elder_martin-luther-1526-1.jpg,lucas-cranach-the-elder,martin-luther-1526-1.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.13076923076923
6629,903,8,70,42.29166666666666,17.68929709977358,24,paul-reed_12-1964.jpg,paul-reed,12-1964.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,4.229166666666666
6630,52449,0,100,44.095238095238095,30.16936320492158,21,marjorie-strider_smiling-blonde.jpg,marjorie-strider,smiling-blonde.jpg,portrait,Pop_Art,Representational/ Figurative art,FIGURATIVE,3,4.40952380952381
6631,2541,0,91,37.114285714285714,24.515027118521587,35,paul-feeley_untitled.jpg,paul-feeley,untitled.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.7114285714285713
6632,58068,16,100,64.0,22.75302177733762,21,paul-signac_boulevard-de-clichy-1886.jpg,paul-signac,boulevard-de-clichy-1886.jpg,cityscape,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,6.4
6633,40251,0,74,28.384615384615383,22.42512327382291,26,gene-davis_two-yellows-1959(1).jpg,gene-davis,two-yellows-1959(1).jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.838461538461538
6634,58779,0,100,44.44117647058823,32.52429504648709,34,piero-dorazio_untitled-1990.jpg,piero-dorazio,untitled-1990.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,3,4.444117647058823
6635,43704,0,95,44.208333333333336,26.36199366787208,24,henri-matisse_landscape-with-brook-brook-with-aloes-1907.jpg,henri-matisse,landscape-with-brook-brook-with-aloes-1907.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,3,4.420833333333333
6636,40791,18,82,48.64705882352941,15.909671494371704,17,georges-braque_the-clarinet-tenora-1913.jpg,georges-braque,the-clarinet-tenora-1913.jpg,still life,Synthetic_Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.864705882352942
6637,31188,0,86,35.17391304347826,26.393270791681047,23,alvaro-lapa_unknown-title-7.jpg,alvaro-lapa,unknown-title-7.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.517391304347826
6638,57342,40,100,70.13636363636364,17.54801699431877,22,paul-bril_coastal-landscape-1596.jpg,paul-bril,coastal-landscape-1596.jpg,landscape,Baroque,Representational/ Figurative art,FIGURATIVE,5,7.013636363636364
6639,33261,0,81,42.130434782608695,20.12078154054588,23,bela-czobel_large-still-life-with-fruits-1929.jpg,bela-czobel,large-still-life-with-fruits-1929.jpg,still life,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,2,4.21304347826087
6640,1950,0,84,33.833333333333336,26.99060491399161,24,anne-appleby_requiem-for-a-ponderosa-pine-2010.jpg,anne-appleby,requiem-for-a-ponderosa-pine-2010.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.3833333333333337
6641,44418,14,100,67.82142857142857,24.47682739582643,28,hoca-ali-riza_manzara-landscape-1898.jpg,hoca-ali-riza,manzara-landscape-1898.jpg,landscape,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,5,6.782142857142857
6642,49938,0,67,34.666666666666664,21.40404946110276,21,kenzo-okada_tanabata-1955.jpg,kenzo-okada,tanabata-1955.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.4666666666666663
6643,40887,0,100,48.7037037,26.924131033495435,27,georges-braque_violin-and-pipe-le-quotidien-1913.jpg,georges-braque,violin-and-pipe-le-quotidien-1913.jpg,still life,Synthetic_Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.87037037
6644,2646,0,90,41.44444444444444,26.64774970053877,27,theodoros-stamos_divide-1958.jpg,theodoros-stamos,divide-1958.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,4.144444444444444
6645,29784,10,90,54.869565217391305,21.352675684636825,23,agnolo-bronzino_portrait-of-cosimo-i-de-medici-1545-1.jpg,agnolo-bronzino,portrait-of-cosimo-i-de-medici-1545-1.jpg,portrait,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,4,5.48695652173913
6646,32328,52,100,80.17391304347827,13.881485949779044,23,antoine-blanchard_champs-elysees-arc-de-triomphe-1.jpg,antoine-blanchard,champs-elysees-arc-de-triomphe-1.jpg,cityscape,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,6,8.017391304347827
6647,36621,19,100,76.5,20.263998362357555,28,edouard-cortes_place-de-l-opera-1.jpg,edouard-cortes,place-de-l-opera-1.jpg,cityscape,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,5,7.65
6648,32196,0,72,26.133333333333333,23.15723367037539,30,anne-appleby_winter-aspen-2000.jpg,anne-appleby,winter-aspen-2000.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.6133333333333333
6649,5868,0,78,42.58620689655172,21.002580183973503,29,mikalojus-ciurlionis_sparks-i-1906.jpg,mikalojus-ciurlionis,sparks-i-1906.jpg,landscape,Symbolism,Representational/ Figurative art,FIGURATIVE,2,4.258620689655173
6650,38082,0,92,58.32,25.92412004292528,25,felicien-rops_women.jpg,felicien-rops,women.jpg,nude painting,Symbolism,Representational/ Figurative art,FIGURATIVE,4,5.832
6651,45276,43,100,74.39285714285714,16.407629855049677,28,ivan-shishkin_landscape-1861.jpg,ivan-shishkin,landscape-1861.jpg,landscape,Realism,Representational/ Figurative art,FIGURATIVE,5,7.439285714285714
6652,34833,15,100,73.29166666666667,21.181368282498667,24,caspar-david-friedrich_riesengebirge.jpg,caspar-david-friedrich,riesengebirge.jpg,landscape,Romanticism,Representational/ Figurative art,FIGURATIVE,5,7.3291666666666675
6653,5568,0,91,50.38461538461539,23.177708123241047,26,ivan-aivazovsky_self-portrait-1880.jpg,ivan-aivazovsky,self-portrait-1880.jpg,portrait,Romanticism,Representational/ Figurative art,FIGURATIVE,3,5.038461538461538
6654,1419,0,90,39.13333333333333,29.47556946697211,30,wolfgang-paalen_les-cosmogones-stage.jpg,wolfgang-paalen,les-cosmogones-stage.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.913333333333333
6655,41919,5,85,56.85294117647059,21.372784099837187,34,gustave-loiseau_house-of-the-sisters-in-pontoise-1924.jpg,gustave-loiseau,house-of-the-sisters-in-pontoise-1924.jpg,cityscape,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.685294117647059
6656,37440,0,83,37.95652173913044,21.43166362029781,23,endre-balint_in-memoriam-bart-k-1973.jpg,endre-balint,in-memoriam-bart-k-1973.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.7956521739130435
6657,52368,0,88,31.90322580645161,26.282256167371013,31,mario-cesariny_homenagem-a-luis-bu-uel-1968.jpg,mario-cesariny,homenagem-a-luis-bu-uel-1968.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,1,3.190322580645161
6658,2301,0,100,40.241379310344826,29.47232984684084,29,gotthard-graubner_sarda-i-2001.jpg,gotthard-graubner,sarda-i-2001.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,4.024137931034483
6659,55551,30,82,52.0,14.960264830861917,22,nicholas-roerich_smolensk-1909.jpg,nicholas-roerich,smolensk-1909.jpg,cityscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,3,5.2
6660,4509,0,89,52.629629629629626,24.62510936820406,27,hans-holbein-the-younger_edward-prince-of-wales-1543.jpg,hans-holbein-the-younger,edward-prince-of-wales-1543.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.262962962962963
6661,40533,0,100,66.26923076923077,24.422215611705163,26,george-stubbs_a-chestnut-racehorse.jpg,george-stubbs,a-chestnut-racehorse.jpg,still life,Romanticism,Representational/ Figurative art,FIGURATIVE,5,6.626923076923077
6662,36213,0,100,46.59090909090909,30.410930194991987,22,diego-velazquez_a-spanish-gentleman-jos-nieto-chamberlain-to-queen-mariana-of-austria-wife-of-philip-iv-1635.jpg,diego-velazquez,a-spanish-gentleman-jos-nieto-chamberlain-to-queen-mariana-of-austria-wife-of-philip-iv-1635.jpg,portrait,Baroque,Representational/ Figurative art,FIGURATIVE,3,4.659090909090909
6663,50868,54,98,79.76470588235294,12.60222902785806,17,lev-lagorio_on-the-caucasus-mountains-1879.jpg,lev-lagorio,on-the-caucasus-mountains-1879.jpg,landscape,Romanticism,Representational/ Figurative art,FIGURATIVE,6,7.976470588235294
6664,42879,0,77,30.457142857142856,24.440014028520643,35,helen-frankenthaler_solar-imp-2001.jpg,helen-frankenthaler,solar-imp-2001.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,1,3.0457142857142854
6665,33393,1,100,66.82608695652173,29.26004438869597,23,bernardo-bellotto_bridgettine-church-and-arsenal-1778.jpg,bernardo-bellotto,bridgettine-church-and-arsenal-1778.jpg,cityscape,Rococo,Representational/ Figurative art,FIGURATIVE,5,6.682608695652173
6666,57894,7,90,44.0,25.115289721159453,19,paul-jenkins_untitled-1.jpg,paul-jenkins,untitled-1.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.4
6667,30393,11,100,50.92,23.462594343621365,25,albrecht-durer_portrait-of-a-man-3.jpg,albrecht-durer,portrait-of-a-man-3.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.0920000000000005
6668,55206,0,83,42.30769230769231,25.63867271255551,26,nicholas-krushenick_untitled-1965.jpg,nicholas-krushenick,untitled-1965.jpg,abstract,Pop_Art,Representational/ Figurative art,FIGURATIVE,2,4.230769230769231
6669,46041,12,89,51.94117647058823,21.830227289916422,17,jamie-wyeth_horse-tub-1972.jpg,jamie-wyeth,horse-tub-1972.jpg,landscape,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,3,5.194117647058823
6670,33816,12,100,62.55,26.12011727,20,boris-kustodiev_interior-the-female-figure-at-the-window-in-studio-1920.jpg,boris-kustodiev,interior-the-female-figure-at-the-window-in-studio-1920.jpg,flower painting,Realism,Representational/ Figurative art,FIGURATIVE,4,6.255
6671,57525,0,100,31.17391304347826,30.63517315100561,23,paul-feeley_alya-1964.jpg,paul-feeley,alya-1964.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,3.117391304347826
6672,56421,13,100,53.23809523809524,26.049769215685505,21,otto-gustav-carlsund_composition-g-om-trique-1925.jpg,otto-gustav-carlsund,composition-g-om-trique-1925.jpg,abstract,Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,5.323809523809524
6673,57753,0,100,51.30769230769231,27.81189562869706,26,paul-jenkins_not_detected_235703.jpg,paul-jenkins,235703.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,5.13076923076923
6674,56655,0,87,42.48,28.074484263591856,25,pablo-picasso_lying-female-nude-1932-2.jpg,pablo-picasso,lying-female-nude-1932-2.jpg,nude painting,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,2,4.247999999999999
6675,44952,0,84,51.90909090909091,19.76507041874652,22,ion-theodorescu-sion_still-life-with-vegetables-and-pottery.jpg,ion-theodorescu-sion,still-life-with-vegetables-and-pottery.jpg,still life,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,3,5.1909090909090905
6676,55245,17,92,61.833333333333336,17.869417784416562,30,nicholas-roerich_bell-mountain-1932.jpg,nicholas-roerich,bell-mountain-1932.jpg,landscape,Symbolism,Representational/ Figurative art,FIGURATIVE,4,6.183333333333334
6677,43803,0,100,41.08,34.16616259790769,25,henri-matisse_seated-odalisque-1922.jpg,henri-matisse,seated-odalisque-1922.jpg,nude painting,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,2,4.108
6678,29820,16,84,49.7,21.031555239436614,20,agnolo-bronzino_portrait-of-lorenzo-lenzi.jpg,agnolo-bronzino,portrait-of-lorenzo-lenzi.jpg,portrait,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.970000000000001
6679,50019,47,100,77.85,15.62816283778137,20,konstantin-bogaevsky_feodosia-1930.jpg,konstantin-bogaevsky,feodosia-1930.jpg,cityscape,Symbolism,Representational/ Figurative art,FIGURATIVE,6,7.784999999999999
6680,37614,0,77,37.68,22.352703043107187,25,ernst-ludwig-kirchner_female-nude-with-black-hat.jpg,ernst-ludwig-kirchner,female-nude-with-black-hat.jpg,nude painting,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,2,3.768
6681,49743,0,100,52.38461538461539,27.11320995,26,kateryna-bilokur_portrait-of-olya-bilokur-1928.jpg,kateryna-bilokur,portrait-of-olya-bilokur-1928.jpg,portrait,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,3,5.2384615384615385
6682,4767,1,90,60.0,27.469463565410745,22,moise-kisling_female-portrait.jpg,moise-kisling,female-portrait.jpg,portrait,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,6.0
6683,46107,2,100,68.13043478,22.53946911495898,23,jamie-wyeth_new-growth-1971.jpg,jamie-wyeth,new-growth-1971.jpg,landscape,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,5,6.813043478
6684,29592,20,100,70.27272727272727,18.62712261648849,22,adriaen-brouwer_moonlit-landscape.jpg,adriaen-brouwer,moonlit-landscape.jpg,landscape,Baroque,Representational/ Figurative art,FIGURATIVE,5,7.0272727272727264
6685,37740,0,98,34.88,25.03217928986607,25,esteban-vicente_antes-de-la-cosecha-1999.jpg,esteban-vicente,antes-de-la-cosecha-1999.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.4880000000000004
6686,43659,0,100,53.86363636363637,25.34203256880976,22,henri-matisse_blue-nude.jpg,henri-matisse,blue-nude.jpg,nude painting,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,5.386363636363637
6687,5079,1,100,56.52,28.341841859695712,25,hugo-simberg_portrait-of-the-sculptor-viktor-malmberg.jpg,hugo-simberg,portrait-of-the-sculptor-viktor-malmberg.jpg,portrait,Realism,Representational/ Figurative art,FIGURATIVE,4,5.652
6688,4785,0,83,46.51851851851852,24.407392276128103,27,panayiotis-tetsis_athens.jpg,panayiotis-tetsis,athens.jpg,cityscape,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,3,4.651851851851852
6689,45390,4,100,45.08695652173913,28.59738233964504,23,jack-bush_grey-day-mattawa-1947.jpg,jack-bush,grey-day-mattawa-1947.jpg,landscape,Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.508695652173913
6690,31206,0,93,36.52,25.50019607767752,25,amadeo-de-souza-cardoso_green-eye-mask-1915.jpg,amadeo-de-souza-cardoso,green-eye-mask-1915.jpg,portrait,Cubism,Representational abstract art - Identifiable,FIGURATIVE,2,3.652
6691,44313,36,100,79.09090909,15.71141256693633,22,hiro-yamagata_not-detected-272402.jpg,hiro-yamagata,not-detected-272402.jpg,cityscape,Pop_Art,Representational/ Figurative art,FIGURATIVE,6,7.909090909
6692,55404,2,95,49.47619047619048,26.958521932070106,21,nicholas-roerich_mist-in-the-forest-1907.jpg,nicholas-roerich,mist-in-the-forest-1907.jpg,landscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,3,4.947619047619048
6693,4179,0,92,38.80952380952381,30.32757663846396,21,paul-brach_the-negative-way-6-1964.jpg,paul-brach,the-negative-way-6-1964.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,2,3.880952380952381
6694,50826,0,83,43.55,27.36589310187332,20,leonardo-da-vinci_storm-over-a-landscape.jpg,leonardo-da-vinci,storm-over-a-landscape.jpg,landscape,High_Renaissance,Representational/ Figurative art,FIGURATIVE,2,4.3549999999999995
6695,276,6,100,49.03225806451613,23.24719892943053,31,frank-stella_the-butcher-came-and-slew-the-ox-1984.jpg,frank-stella,the-butcher-came-and-slew-the-ox-1984.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.903225806451613
6696,29610,9,100,65.875,24.59641631726405,24,adriaen-van-de-velde_the-beach-at-scheveningen-1658.jpg,adriaen-van-de-velde,the-beach-at-scheveningen-1658.jpg,landscape,Baroque,Representational/ Figurative art,FIGURATIVE,5,6.5875
6697,32781,0,66,30.375,20.133926591700885,24,atsuko-tanaka_untitled-1999.jpg,atsuko-tanaka,untitled-1999.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,1,3.0375
6698,2517,0,86,43.142857142857146,25.19805149097444,28,paul-feeley_etamin-1965.jpg,paul-feeley,etamin-1965.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,4.314285714285715
6699,33672,0,100,62.53846153846154,22.92288074257818,26,berthe-morisot_woman-with-a-fan-aka-head-of-a-girl.jpg,berthe-morisot,woman-with-a-fan-aka-head-of-a-girl.jpg,portrait,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,6.253846153846154
6700,31641,3,100,42.578947368421055,25.50667840536776,19,andrea-solario_the-lute-player.jpg,andrea-solario,the-lute-player.jpg,portrait,High_Renaissance,Representational/ Figurative art,FIGURATIVE,2,4.257894736842106
6701,37623,9,96,51.03333333333333,24.534962152326464,30,ernst-ludwig-kirchner_house-on-fehmarn.jpg,ernst-ludwig-kirchner,house-on-fehmarn.jpg,landscape,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,3,5.1033333333333335
6702,44283,3,100,51.19047619047619,27.13967399881407,21,hiro-yamagata_normandies-1979.jpg,hiro-yamagata,normandies-1979.jpg,cityscape,Pop_Art,Representational/ Figurative art,FIGURATIVE,3,5.119047619047619
6703,51981,35,100,72.84210526315789,19.457255595834614,19,maerten-van-heemskerck_hanging-gardens-of-babylon.jpg,maerten-van-heemskerck,hanging-gardens-of-babylon.jpg,cityscape,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,5,7.284210526315789
6704,36972,17,84,58.95652173913044,17.379398098348215,23,edward-hopper_read-pavillonde-flore.jpg,edward-hopper,read-pavillonde-flore.jpg,cityscape,New_Realism,Representational/ Figurative art,FIGURATIVE,4,5.895652173913044
6705,48168,15,100,59.375,23.33091343559293,24,john-henry-twachtman_flower-garden.jpg,john-henry-twachtman,flower-garden.jpg,landscape,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.9375
6706,2568,0,83,37.903225806451616,24.563326103101584,31,ray-parker_untitled-1959-1.jpg,ray-parker,untitled-1959-1.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.7903225806451615
6707,51141,5,88,36.59090909090909,22.379112478484824,22,louis-schanker_study-in-green-and-black-1939.jpg,louis-schanker,study-in-green-and-black-1939.jpg,abstract,Cubism,Representational abstract art - Identifiable,FIGURATIVE,2,3.659090909090909
6708,46800,1,85,49.42105263157895,24.94953971847462,19,jean-fouquet_clovis-ii.jpg,jean-fouquet,clovis-ii.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.942105263157895
6709,39903,0,100,44.42857142857143,38.69440712631664,21,gabriel-metsu_dead-cock-1660.jpg,gabriel-metsu,dead-cock-1660.jpg,still life,Baroque,Representational/ Figurative art,FIGURATIVE,3,4.442857142857143
6710,47832,8,100,67.04,22.873711256957552,25,john-atkinson-grimshaw_colwith-force-1869.jpg,john-atkinson-grimshaw,colwith-force-1869.jpg,landscape,Romanticism,Representational/ Figurative art,FIGURATIVE,5,6.704000000000001
6711,5967,4,78,46.2,21.66102490649969,30,pablo-picasso_glass-and-bottle-of-straw-rum-1914.jpg,pablo-picasso,glass-and-bottle-of-straw-rum-1914.jpg,abstract,Synthetic_Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.62
6712,33999,4,94,31.857142857142858,26.20550651,21,brice-marden_dragons-2004.jpg,brice-marden,dragons-2004.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,1,3.185714285714286
6713,57969,3,76,32.611111111111114,23.11388400911729,18,paul-klee_with-the-setting-sun-1919(1).jpg,paul-klee,with-the-setting-sun-1919(1).jpg,cityscape,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,2,3.2611111111111115
6714,39396,0,82,42.92,28.932277246471056,25,frans-snyders_hunting-still-life.jpg,frans-snyders,hunting-still-life.jpg,still life,Baroque,Representational/ Figurative art,FIGURATIVE,2,4.292
6715,40083,0,73,25.45833333333333,26.52149114875752,24,gene-davis_ianthe-1969.jpg,gene-davis,ianthe-1969.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.545833333333333
6716,38763,0,86,55.2,27.229241248102536,20,filipp-malyavin_nude-1.jpg,filipp-malyavin,nude-1.jpg,nude painting,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,5.5200000000000005
6717,3435,7,83,57.125,20.528479687031616,24,joaquã­n-sorolla_portrait-of-a-jack-russell-1909.jpg,joaquã­n-sorolla,portrait-of-a-jack-russell-1909.jpg,portrait,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.7125
6718,49143,12,81,44.16,21.605709122050744,25,juan-gris_clown-1919.jpg,juan-gris,clown-1919.jpg,portrait,Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.4159999999999995
6719,55347,33,100,67.44,20.736602100312066,25,nicholas-roerich_in-a-monastery-1914.jpg,nicholas-roerich,in-a-monastery-1914.jpg,cityscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,5,6.744
6720,43251,0,100,67.40909091,25.900283305876705,22,henri-edmond-cross_the-undergrowth-1907.jpg,henri-edmond-cross,the-undergrowth-1907.jpg,landscape,Pointillism,Representational abstract art - Identifiable,FIGURATIVE,5,6.740909091000001
6721,58206,3,84,43.0,24.90426113,28,paula-modersohn-becker_nude-girl-1904.jpg,paula-modersohn-becker,nude-girl-1904.jpg,nude painting,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,2,4.3
6722,56253,0,85,37.696969696969695,29.145630942395176,33,olivier-debre_untitled-1956.jpg,olivier-debre,untitled-1956.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.7696969696969695
6723,57039,10,100,55.35,26.07534629128684,20,paolo-veronese_nobleman-in-hunting-attire-1561.jpg,paolo-veronese,nobleman-in-hunting-attire-1561.jpg,portrait,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,4,5.535
6724,30501,0,85,37.19230769230769,25.03920003637374,26,albrecht-durer_portrait-of-conrat-verkell.jpg,albrecht-durer,portrait-of-conrat-verkell.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,2,3.7192307692307693
6725,48393,0,75,30.529411764705884,21.380825659509807,17,john-mclaughlin_untitled-composition-1953.jpg,john-mclaughlin,untitled-composition-1953.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,1,3.0529411764705885
6726,57447,7,100,54.72,23.410325357272026,25,paul-cezanne_still-life-with-a-ginger-jar-and-eggplants-1894.jpg,paul-cezanne,still-life-with-a-ginger-jar-and-eggplants-1894.jpg,still life,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.4719999999999995
6727,39849,0,99,44.0,26.58571044753177,26,fyodor-rokotov_portrait-of-count-g-g-orlov-1763.jpg,fyodor-rokotov,portrait-of-count-g-g-orlov-1763.jpg,portrait,Rococo,Representational/ Figurative art,FIGURATIVE,3,4.4
